"","name","length","score","pvalue"
"1","Bacteria_NZ_AP023239_1_length_37974_cov_3.963712",37974,0.0328230827396517,0.528013582342954
"2","Bacteria_NZ_AP023239_2_length_31711_cov_4.082575",31711,0.0186015268056432,0.628789716226049
"3","Bacteria_NZ_AP023239_3_length_26583_cov_3.729343",26583,0.00702360835259486,0.773102110113995
"4","Bacteria_NZ_AP023239_4_length_25688_cov_4.246986",25688,0.033958536546598,0.521950036381276
"5","Bacteria_NZ_AP023239_5_length_24700_cov_4.347616",24700,0.00908165386977008,0.740237691001698
"6","Bacteria_NZ_AP023239_6_length_24679_cov_3.923774",24679,0.0293573382745884,0.548023284016493
"7","Bacteria_NZ_AP023239_7_length_22726_cov_3.970711",22726,0.00858723084375794,0.74812030075188
"8","Bacteria_NZ_AP023239_8_length_22537_cov_3.885775",22537,0.0570610282641555,0.429662866844531
"9","Bacteria_NZ_AP023239_9_length_22191_cov_5.540567",22191,0.0831992763463464,0.367935968954645
"10","Bacteria_NZ_AP023239_10_length_21844_cov_4.320253",21844,0.0020203602685999,0.898860053359204
"11","Bacteria_NZ_AP023239_11_length_21480_cov_5.185671",21480,0.0221600543687837,0.598471986417657
"12","Bacteria_NZ_AP023239_12_length_21325_cov_3.837424",21325,0.0688803498317679,0.397404802328402
"13","Bacteria_NZ_AP023239_13_length_20733_cov_3.949512",20733,0.0337173364148156,0.523162745573611
"14","Bacteria_NZ_AP023239_14_length_20555_cov_4.250341",20555,0.0163416231630771,0.650254668930391
"15","Bacteria_NZ_AP023239_15_length_20483_cov_3.955698",20483,0.066494119584339,0.401649284501576
"16","Bacteria_NZ_AP023239_16_length_20461_cov_3.596099",20461,0.0139463114173132,0.675357749211739
"17","Bacteria_NZ_AP023239_17_length_19694_cov_3.824431",19694,0.00270065186137042,0.872908076643221
"18","Bacteria_NZ_AP023239_18_length_19359_cov_3.803978",19359,0.0197178989061012,0.617390249818094
"19","Bacteria_NZ_AP023239_19_length_18904_cov_4.167807",18904,0.0516790604907161,0.447732233810332
"20","Bacteria_NZ_AP023239_20_length_18757_cov_4.055021",18757,0.0612920759974877,0.41741450400194
"21","Bacteria_NZ_AP023239_21_length_18705_cov_3.801609",18705,0.0347398083110751,0.518311908804269
"22","Bacteria_NZ_AP023239_22_length_18429_cov_3.486013",18429,0.0596825628289932,0.422144069852049
"23","Bacteria_NZ_AP023239_23_length_18281_cov_5.436629",18281,0.0366747734446612,0.507640067911715
