"","name","length","score","pvalue"
"1","Prophage_NZ_AP023189_1_length_552821_cov_29.268289",552821,0.0159038638920161,0.654377880184332
"2","Bacteria_NZ_AP023189_2_length_485291_cov_30.074591",485291,0.0254166849587921,0.573732718894009
"3","Bacteria_NZ_AP023189_3_length_448172_cov_29.564357",448172,0.014338543715558,0.671840892553966
"4","Bacteria_NZ_AP023189_4_length_389569_cov_29.888194",389569,0.0146024730184563,0.668687848653893
"5","Bacteria_NZ_AP023189_5_length_323224_cov_29.446021",323224,0.010227728267847,0.721561969439728
"6","Bacteria_NZ_AP023189_6_length_252838_cov_29.632764",252838,0.0140498958854071,0.674145040019403
"7","Bacteria_NZ_AP023189_7_length_240588_cov_30.667858",240588,0.0132393192715964,0.682027649769585
"8","Bacteria_NZ_AP023189_8_length_237199_cov_29.379592",237199,0.0235555045983065,0.586829978171235
"9","Bacteria_NZ_AP023189_9_length_236446_cov_28.681976",236446,0.0193746557844743,0.621634731991269
"10","Bacteria_NZ_AP023189_10_length_209685_cov_29.396289",209685,0.0200354100520976,0.615086102352656
"11","Bacteria_NZ_AP023189_11_length_197007_cov_30.631865",197007,0.00857161120724544,0.748241571671113
"12","Bacteria_NZ_AP023189_12_length_190509_cov_30.311755",190509,0.0121127728625463,0.696701430996847
"13","Bacteria_NZ_AP023189_13_length_180763_cov_29.935725",180763,0.00850090996663202,0.748847926267281
"14","Bacteria_NZ_AP023189_14_length_176268_cov_29.234801",176268,0.0297129082868603,0.546204220227989
"15","Bacteria_NZ_AP023189_15_length_170523_cov_30.978987",170523,0.00856354650033593,0.748362842590347
"16","Bacteria_NZ_AP023189_16_length_161498_cov_29.664303",161498,0.0146911161221709,0.667717681300024
"17","Bacteria_NZ_AP023189_17_length_151366_cov_29.036831",151366,0.0133884606230537,0.680329856900315
"18","Bacteria_NZ_AP023189_18_length_149962_cov_29.202245",149962,0.00836581572486852,0.750666990055785
"19","Bacteria_NZ_AP023189_19_length_139354_cov_29.122018",139354,0.0223905926808564,0.597259277225321
"20","Bacteria_NZ_AP023189_20_length_137567_cov_33.620215",137567,0.0171701442966176,0.642857142857143
"21","Bacteria_NZ_AP023189_21_length_116254_cov_28.612165",116254,0.00816247448243152,0.754547659471259
"22","Bacteria_NZ_AP023189_22_length_110901_cov_29.899302",110901,0.0297586634995593,0.545476594712588
"23","Bacteria_NZ_AP023189_23_length_110766_cov_30.013603",110766,0.0204042903963787,0.611326703856415
"24","Bacteria_NZ_AP023189_24_length_101042_cov_29.643301",101042,0.0125932573378319,0.690637885035169
"25","Bacteria_NZ_AP023189_25_length_98577_cov_28.969063",98577,0.0355128874160929,0.513703613873393
"26","Bacteria_NZ_AP023189_26_length_95036_cov_29.587928",95036,0.0280150420178062,0.557846228474412
"27","Bacteria_NZ_AP023189_27_length_90795_cov_30.492793",90795,0.00788870184233622,0.760126121756003
"28","Bacteria_NZ_AP023189_28_length_68102_cov_29.507767",68102,0.0253866750019492,0.573975260732476
"29","Bacteria_NZ_AP023189_29_length_66658_cov_29.154978",66658,0.102954140616266,0.330099442153772
"30","Bacteria_NZ_AP023189_30_length_64358_cov_30.140149",64358,0.0100350934351742,0.724593742420568
"31","Bacteria_NZ_AP023189_31_length_64308_cov_30.672513",64308,0.113823825085963,0.314091680814941
"32","Bacteria_NZ_AP023189_32_length_62172_cov_28.713106",62172,0.0113824211830273,0.705432937181664
"33","Bacteria_NZ_AP023189_33_length_59547_cov_29.079019",59547,0.020738548613925,0.60841620179481
"34","Bacteria_NZ_AP023189_34_length_58816_cov_29.222614",58816,0.0752789296117764,0.385035168566578
"35","Bacteria_NZ_AP023189_35_length_54304_cov_29.490553",54304,0.0176375438070102,0.6380063060878
"36","Bacteria_NZ_AP023189_36_length_50594_cov_29.355844",50594,0.0119768921763109,0.697914140189183
"37","Bacteria_NZ_AP023189_37_length_45483_cov_31.139495",45483,0.0435394528427505,0.476109628910987
"38","Bacteria_NZ_AP023189_38_length_42972_cov_29.510777",42972,0.00793852193466592,0.759277225321368
"39","Bacteria_NZ_AP023189_39_length_42703_cov_29.443890",42703,0.0298282962606889,0.545234052874121
"40","Bacteria_NZ_AP023189_40_length_41751_cov_30.728607",41751,0.0157964576545591,0.654741692942033
"41","Bacteria_NZ_AP023189_41_length_41138_cov_29.399046",41138,0.00843367837677614,0.749575551782683
"42","Bacteria_NZ_AP023189_42_length_39774_cov_28.835998",39774,0.0422822411258369,0.482051903953432
"43","Bacteria_NZ_AP023189_43_length_39772_cov_28.880379",39772,0.0134575819144374,0.679723502304147
"44","Bacteria_NZ_AP023189_44_length_33721_cov_29.598556",33721,0.00994627913147974,0.725442638855203
"45","Prophage_NZ_AP023189_45_length_32433_cov_29.656680",32433,0.04141347364699,0.485326218772738
"46","Bacteria_NZ_AP023189_46_length_24066_cov_29.338886",24066,0.00622087337230566,0.790686393402862
"47","Bacteria_NZ_AP023189_47_length_18840_cov_28.179079",18840,0.00684023701142974,0.777831675964104
"48","Prophage_NZ_AP023189_48_length_8405_cov_29.518563",8405,0.258542211608361,0.184695609992724
"49","Prophage_NZ_AP023189_49_length_8348_cov_30.005788",8348,0.630292253100868,0.0596652922629154
"50","Prophage_NZ_AP023189_50_length_7751_cov_56.899298",7751,0.74432810014963,0.0373514431239389
