"","name","length","score","pvalue"
"1","Bacteria_NZ_CP040586_1_length_465275_cov_36.384328",465275,0.281253222758348,0.173417414504002
"2","Bacteria_NZ_CP040586_2_length_291891_cov_36.542359",291891,0.298284166866664,0.162624302692214
"3","Bacteria_NZ_CP040586_3_length_198283_cov_37.644460",198283,0.196316845556984,0.227625515401407
"4","Bacteria_NZ_CP040586_4_length_141630_cov_35.751001",141630,0.335858009739408,0.145525103080281
"5","Bacteria_NZ_CP040586_5_length_132244_cov_36.557527",132244,0.407413823005889,0.117390249818094
"6","Bacteria_NZ_CP040586_6_length_130864_cov_36.011689",130864,0.180009834457423,0.241450400194033
"7","Bacteria_NZ_CP040586_7_length_121043_cov_36.374492",121043,0.303789991858109,0.159228716953675
"8","Bacteria_NZ_CP040586_8_length_118152_cov_37.350729",118152,0.384507160495537,0.125394130487509
"9","Bacteria_NZ_CP040586_9_length_116990_cov_36.587189",116990,0.227213276822587,0.202643706039292
"10","Bacteria_NZ_CP040586_10_length_115947_cov_35.861992",115947,0.303945940352592,0.159228716953675
"11","Bacteria_NZ_CP040586_11_length_96810_cov_36.697132",96810,0.152668933958352,0.266189667717681
"12","Bacteria_NZ_CP040586_12_length_85688_cov_35.804947",85688,0.267446049366785,0.180087315061848
"13","Bacteria_NZ_CP040586_13_length_78315_cov_36.687260",78315,0.317863894451871,0.154135338345865
"14","Bacteria_NZ_CP040586_14_length_75172_cov_35.936459",75172,0.119525076485525,0.305360174630124
"15","Bacteria_NZ_CP040586_15_length_71941_cov_36.268369",71941,0.162127521500627,0.258428328886733
"16","Bacteria_NZ_CP040586_16_length_69644_cov_35.653796",69644,0.274671829989759,0.176813000242542
"17","Bacteria_NZ_CP040586_17_length_62437_cov_36.743596",62437,0.123288165897866,0.300630608780015
"18","Bacteria_NZ_CP040586_18_length_60655_cov_35.451617",60655,0.29821833384957,0.162624302692214
"19","Bacteria_NZ_CP040586_19_length_60639_cov_39.999538",60639,0.268891053500802,0.178995876788746
"20","Bacteria_NZ_CP040586_20_length_54453_cov_36.809846",54453,0.384661038548952,0.125272859568276
